0,1,2,3,4,5,6
369,96,-24.974,-120.,125.04,3705,0.10756
370,71,-26.322,-120.,130.55,3705,0.10608
370,35,-28.656,-120.,129.72,3705,0.10632
370,62,-27.196,-120.,127.86,3705,0.10684
371,95,-25.087,-120.,131.,3705,0.10595
371,106,-23.83,-120.,129.26,3705,0.10643
371,115,-22.777,-120.,131.8,3705,0.1057
372,61,-27.224,-120.,112.18,3720,0.10991
372,100,-24.688,-120.,113.62,3720,0.10974
372,112,-23.336,-120.,109.46,3720,0.11005
373,150,-19.798,-120.,140.81,3729,0.10329
373,157,-18.742,-120.,140.49,3729,0.10334
373,146,-20.31,-120.,140.26,3729,0.10342
374,156,-18.773,-120.,141.82,3729,0.10306
374,169,-17.251,-120.,143.32,3729,0.10276
374,177,-15.833,-120.,140.87,3729,0.10319
375,156,-18.773,-120.,141.82,3729,0.10306
375,177,-15.833,-120.,140.87,3729,0.10319
375,157,-18.742,-120.,140.49,3729,0.10334
376,156,-18.773,-120.,141.82,3729,0.10306
376,157,-18.742,-120.,140.49,3729,0.10334
376,150,-19.798,-120.,140.81,3729,0.10329
377,156,-18.773,-120.,141.82,3729,0.10306
377,150,-19.798,-120.,140.81,3729,0.10329
377,141,-20.774,-120.,142.45,3729,0.10296
378,156,-18.773,-120.,141.82,3729,0.10306
378,141,-20.774,-120.,142.45,3729,0.10296
378,148,-20.24,-120.,142.97,3729,0.10286
379,156,-18.773,-120.,141.82,3729,0.10306
379,148,-20.24,-120.,142.97,3729,0.10286
379,169,-17.251,-120.,143.32,3729,0.10276
380,128,-21.792,-120.,141.43,3729,0.10317
380,99,-24.821,-120.,142.41,3729,0.10297
380,113,-23.261,-120.,139.86,3729,0.10354
381,128,-21.792,-120.,141.43,3729,0.10317
381,113,-23.261,-120.,139.86,3729,0.10354
381,146,-20.31,-120.,140.26,3729,0.10342
382,128,-21.792,-120.,141.43,3729,0.10317
382,146,-20.31,-120.,140.26,3729,0.10342
382,150,-19.798,-120.,140.81,3729,0.10329
383,128,-21.792,-120.,141.43,3729,0.10317
383,150,-19.798,-120.,140.81,3729,0.10329
383,141,-20.774,-120.,142.45,3729,0.10296
384,128,-21.792,-120.,141.43,3729,0.10317
384,141,-20.774,-120.,142.45,3729,0.10296
384,129,-21.791,-120.,142.79,3729,0.1029
385,128,-21.792,-120.,141.43,3729,0.10317
385,129,-21.791,-120.,142.79,3729,0.1029
385,99,-24.821,-120.,142.41,3729,0.10297
386,141,-20.774,-120.,142.45,3729,0.10296
386,129,-21.791,-120.,142.79,3729,0.1029
386,148,-20.24,-120.,142.97,3729,0.10286
387,77,-26.164,-120.,103.72,3733,0.10994
387,79,-26.081,-120.,104.59,3733,0.11
387,89,-25.369,-120.,103.36,3733,0.10992
388,76,-26.232,-120.,102.02,3733,0.10979
388,47,-27.911,-120.,101.92,3733,0.10978
388,73,-26.285,-120.,99.47,3733,0.10946
389,76,-26.232,-120.,102.02,3733,0.10979
389,73,-26.285,-120.,99.47,3733,0.10946
389,107,-23.785,-120.,100.93,3733,0.10966
390,76,-26.232,-120.,102.02,3733,0.10979
390,107,-23.785,-120.,100.93,3733,0.10966
390,89,-25.369,-120.,103.36,3733,0.10992
391,76,-26.232,-120.,102.02,3733,0.10979
391,89,-25.369,-120.,103.36,3733,0.10992
391,77,-26.164,-120.,103.72,3733,0.10994
392,76,-26.232,-120.,102.02,3733,0.10979
392,77,-26.164,-120.,103.72,3733,0.10994
392,48,-27.878,-120.,102.73,3733,0.10986
393,76,-26.232,-120.,102.02,3733,0.10979
393,48,-27.878,-120.,102.73,3733,0.10986
393,47,-27.911,-120.,101.92,3733,0.10978
394,37,-28.595,-120.,103.11,3733,0.10989
394,48,-27.878,-120.,102.73,3733,0.10986
394,47,-27.911,-120.,101.92,3733,0.10978
395,51,-27.669,-120.,104.51,3733,0.10999
395,20,-29.906,-120.,105.74,3733,0.11004
395,55,-27.388,-120.,107.17,3733,0.11009
396,51,-27.669,-120.,104.51,3733,0.10999
396,55,-27.388,-120.,107.17,3733,0.11009
396,79,-26.081,-120.,104.59,3733,0.11
397,51,-27.669,-120.,104.51,3733,0.10999
397,79,-26.081,-120.,104.59,3733,0.11
397,77,-26.164,-120.,103.72,3733,0.10994
398,51,-27.669,-120.,104.51,3733,0.10999
398,77,-26.164,-120.,103.72,3733,0.10994
398,48,-27.878,-120.,102.73,3733,0.10986
399,51,-27.669,-120.,104.51,3733,0.10999
399,48,-27.878,-120.,102.73,3733,0.10986
399,37,-28.595,-120.,103.11,3733,0.10989
400,51,-27.669,-120.,104.51,3733,0.10999
400,37,-28.595,-120.,103.11,3733,0.10989
400,20,-29.906,-120.,105.74,3733,0.11004
401,417,21.839,-120.,142.89,3748,0.10013
401,424,22.411,-120.,142.4,3748,0.10003
401,413,21.536,-120.,141.87,3748,9.9933e-002
402,425,22.428,-120.,144.8,3748,0.10053
402,430,23.336,-120.,147.74,3748,0.1012
402,434,24.064,-120.,143.4,3748,0.10022
403,425,22.428,-120.,144.8,3748,0.10053
403,434,24.064,-120.,143.4,3748,0.10022
403,424,22.411,-120.,142.4,3748,0.10003
404,425,22.428,-120.,144.8,3748,0.10053
404,424,22.411,-120.,142.4,3748,0.10003
404,417,21.839,-120.,142.89,3748,0.10013
405,425,22.428,-120.,144.8,3748,0.10053
405,417,21.839,-120.,142.89,3748,0.10013
405,411,21.309,-120.,145.7,3748,0.10074
406,425,22.428,-120.,144.8,3748,0.10053
406,411,21.309,-120.,145.7,3748,0.10074
406,414,21.609,-120.,146.7,3748,0.10097
407,425,22.428,-120.,144.8,3748,0.10053
407,414,21.609,-120.,146.7,3748,0.10097
407,430,23.336,-120.,147.74,3748,0.1012
408,403,20.72,-120.,143.77,3748,0.10031
408,393,19.016,-120.,145.11,3748,0.10061
408,399,19.899,-120.,140.87,3748,9.9736e-002
409,403,20.72,-120.,143.77,3748,0.10031
409,399,19.899,-120.,140.87,3748,9.9736e-002
409,413,21.536,-120.,141.87,3748,9.9933e-002
410,403,20.72,-120.,143.77,3748,0.10031
410,413,21.536,-120.,141.87,3748,9.9933e-002
410,417,21.839,-120.,142.89,3748,0.10013
411,403,20.72,-120.,143.77,3748,0.10031
411,417,21.839,-120.,142.89,3748,0.10013
411,411,21.309,-120.,145.7,3748,0.10074
412,403,20.72,-120.,143.77,3748,0.10031
412,411,21.309,-120.,145.7,3748,0.10074
412,404,20.723,-120.,146.15,3748,0.10085
413,403,20.72,-120.,143.77,3748,0.10031
413,404,20.723,-120.,146.15,3748,0.10085
413,393,19.016,-120.,145.11,3748,0.10061
414,411,21.309,-120.,145.7,3748,0.10074
414,404,20.723,-120.,146.15,3748,0.10085
414,414,21.609,-120.,146.7,3748,0.10097
415,346,11.663,-120.,147.66,3761,0.10126
415,349,11.922,-120.,148.61,3761,0.1015
415,354,12.635,-120.,148.36,3761,0.10143
416,342,11.047,-120.,150.83,3761,0.10207
416,334,10.335,-120.,151.03,3761,0.10213
416,345,11.293,-120.,151.76,3761,0.10231
417,351,12.422,-120.,150.4,3761,0.10196
417,354,12.635,-120.,148.36,3761,0.10143
417,362,14.46,-120.,149.69,3761,0.10177
418,351,12.422,-120.,150.4,3761,0.10196
418,362,14.46,-120.,149.69,3761,0.10177
418,356,13.174,-120.,153.16,3761,0.10266
419,351,12.422,-120.,150.4,3761,0.10196
419,356,13.174,-120.,153.16,3761,0.10266
419,345,11.293,-120.,151.76,3761,0.10231
420,351,12.422,-120.,150.4,3761,0.10196
420,345,11.293,-120.,151.76,3761,0.10231
420,342,11.047,-120.,150.83,3761,0.10207
421,351,12.422,-120.,150.4,3761,0.10196
421,342,11.047,-120.,150.83,3761,0.10207
421,349,11.922,-120.,148.61,3761,0.1015
422,351,12.422,-120.,150.4,3761,0.10196
422,349,11.922,-120.,148.61,3761,0.1015
422,354,12.635,-120.,148.36,3761,0.10143
423,338,10.553,-120.,149.02,3761,0.10162
423,334,10.335,-120.,151.03,3761,0.10213
423,323,8.4836,-120.,149.65,3761,0.10179
424,338,10.553,-120.,149.02,3761,0.10162
424,323,8.4836,-120.,149.65,3761,0.10179
424,332,9.8655,-120.,146.33,3761,0.10094
425,338,10.553,-120.,149.02,3761,0.10162
425,332,9.8655,-120.,146.33,3761,0.10094
425,346,11.663,-120.,147.66,3761,0.10126
426,338,10.553,-120.,149.02,3761,0.10162
426,346,11.663,-120.,147.66,3761,0.10126
426,349,11.922,-120.,148.61,3761,0.1015
427,338,10.553,-120.,149.02,3761,0.10162
427,349,11.922,-120.,148.61,3761,0.1015
427,342,11.047,-120.,150.83,3761,0.10207
428,338,10.553,-120.,149.02,3761,0.10162
428,342,11.047,-120.,150.83,3761,0.10207
428,334,10.335,-120.,151.03,3761,0.10213
429,393,19.016,-120.,145.11,3768,0.10061
429,399,19.899,-120.,140.87,3768,9.9736e-002
429,375,16.361,-120.,143.44,3768,0.10021
430,436,24.303,-120.,140.3,3772,9.9686e-002
430,440,24.802,-120.,139.73,3772,9.9606e-002
430,438,24.441,-120.,138.64,3772,9.9465e-002
431,450,26.414,-120.,140.68,3772,9.9738e-002
431,455,26.788,-120.,141.73,3772,9.9901e-002
431,457,26.876,-120.,140.1,3772,9.9652e-002
432,446,25.708,-120.,138.62,3772,9.9464e-002
432,438,24.441,-120.,138.64,3772,9.9465e-002
432,439,24.656,-120.,135.59,3772,9.9178e-002
433,446,25.708,-120.,138.62,3772,9.9464e-002
433,439,24.656,-120.,135.59,3772,9.9178e-002
433,460,27.061,-120.,136.97,3772,9.9292e-002
434,446,25.708,-120.,138.62,3772,9.9464e-002
434,460,27.061,-120.,136.97,3772,9.9292e-002
434,457,26.876,-120.,140.1,3772,9.9652e-002
435,446,25.708,-120.,138.62,3772,9.9464e-002
435,457,26.876,-120.,140.1,3772,9.9652e-002
435,450,26.414,-120.,140.68,3772,9.9738e-002
436,446,25.708,-120.,138.62,3772,9.9464e-002
436,450,26.414,-120.,140.68,3772,9.9738e-002
436,440,24.802,-120.,139.73,3772,9.9606e-002
437,446,25.708,-120.,138.62,3772,9.9464e-002
437,440,24.802,-120.,139.73,3772,9.9606e-002
437,438,24.441,-120.,138.64,3772,9.9465e-002
438,445,25.493,-120.,141.79,3772,9.992e-002
438,455,26.788,-120.,141.73,3772,9.9901e-002
438,452,26.586,-120.,144.91,3772,0.10051
439,445,25.493,-120.,141.79,3772,9.992e-002
439,452,26.586,-120.,144.91,3772,0.10051
439,434,24.064,-120.,143.4,3772,0.10022
440,445,25.493,-120.,141.79,3772,9.992e-002
440,434,24.064,-120.,143.4,3772,0.10022
440,436,24.303,-120.,140.3,3772,9.9686e-002
441,445,25.493,-120.,141.79,3772,9.992e-002
441,436,24.303,-120.,140.3,3772,9.9686e-002
441,440,24.802,-120.,139.73,3772,9.9606e-002
442,445,25.493,-120.,141.79,3772,9.992e-002
442,440,24.802,-120.,139.73,3772,9.9606e-002
442,450,26.414,-120.,140.68,3772,9.9738e-002
443,445,25.493,-120.,141.79,3772,9.992e-002
443,450,26.414,-120.,140.68,3772,9.9738e-002
443,455,26.788,-120.,141.73,3772,9.9901e-002
444,88,-25.431,-120.,120.69,3773,0.10858
444,44,-28.087,-120.,123.61,3773,0.10795
444,96,-24.974,-120.,125.04,3773,0.10756
445,362,14.46,-120.,149.69,3779,0.10177
445,356,13.174,-120.,153.16,3779,0.10266
445,380,17.167,-120.,151.53,3779,0.10223
446,308,5.588,-120.,147.24,3804,0.1013
446,323,8.4836,-120.,149.65,3804,0.10179
446,332,9.8655,-120.,146.33,3804,0.10094
447,508,30.804,-120.,116.74,3817,0.10115
447,480,29.255,-120.,116.32,3817,0.10126
447,506,30.803,-120.,114.51,3817,0.10169
448,508,30.804,-120.,116.74,3817,0.10115
448,506,30.803,-120.,114.51,3817,0.10169
448,527,31.894,-120.,115.,3817,0.10156
449,508,30.804,-120.,116.74,3817,0.10115
449,527,31.894,-120.,115.,3817,0.10156
449,532,32.19,-120.,117.81,3817,0.10089
450,508,30.804,-120.,116.74,3817,0.10115
450,532,32.19,-120.,117.81,3817,0.10089
450,515,31.257,-120.,118.83,3817,0.10068
451,508,30.804,-120.,116.74,3817,0.10115
451,515,31.257,-120.,118.83,3817,0.10068
451,487,29.425,-120.,117.94,3817,0.1009
452,508,30.804,-120.,116.74,3817,0.10115
452,487,29.425,-120.,117.94,3817,0.1009
452,480,29.255,-120.,116.32,3817,0.10126
453,532,32.19,-120.,117.81,3817,0.10089
453,527,31.894,-120.,115.,3817,0.10156
453,555,33.96,-120.,115.92,3817,0.10133
454,480,29.255,-120.,116.32,3817,0.10126
454,477,28.754,-120.,113.62,3817,0.10193
454,506,30.803,-120.,114.51,3817,0.10169
455,487,29.425,-120.,117.94,3817,0.1009
455,515,31.257,-120.,118.83,3817,0.10068
455,491,29.497,-120.,120.69,3817,0.10032
456,466,27.921,-120.,96.479,3879,0.10633
456,441,24.832,-120.,93.474,3879,0.10681
456,431,23.352,-120.,95.976,3879,0.10641
457,67,-26.804,-120.,117.53,3917,0.10921
457,66,-26.814,-120.,115.45,3917,0.10953
457,93,-25.189,-120.,116.32,3917,0.10937
458,67,-26.804,-120.,117.53,3917,0.10921
458,93,-25.189,-120.,116.32,3917,0.10937
458,91,-25.359,-120.,117.94,3917,0.10911
459,67,-26.804,-120.,117.53,3917,0.10921
459,91,-25.359,-120.,117.94,3917,0.10911
459,60,-27.268,-120.,119.76,3917,0.1088
460,67,-26.804,-120.,117.53,3917,0.10921
460,60,-27.268,-120.,119.76,3917,0.1088
460,39,-28.244,-120.,119.26,3917,0.1089
461,67,-26.804,-120.,117.53,3917,0.10921
461,39,-28.244,-120.,119.26,3917,0.1089
461,46,-27.948,-120.,116.45,3917,0.10939
462,67,-26.804,-120.,117.53,3917,0.10921
462,46,-27.948,-120.,116.45,3917,0.10939
462,66,-26.814,-120.,115.45,3917,0.10953
463,60,-27.268,-120.,119.76,3917,0.1088
463,91,-25.359,-120.,117.94,3917,0.10911
463,88,-25.431,-120.,120.69,3917,0.10858
464,66,-26.814,-120.,115.45,3917,0.10953
464,100,-24.688,-120.,113.62,3917,0.10974
464,93,-25.189,-120.,116.32,3917,0.10937
465,46,-27.948,-120.,116.45,3917,0.10939
465,39,-28.244,-120.,119.26,3917,0.1089
465,16,-30.093,-120.,118.32,3917,0.10908
466,33,-28.882,-120.,111.23,3919,0.10998
466,61,-27.224,-120.,112.18,3919,0.10991
466,30,-29.43,-120.,114.03,3919,0.10972
467,13,-30.536,-120.,112.93,3919,0.10982
467,33,-28.882,-120.,111.23,3919,0.10998
467,30,-29.43,-120.,114.03,3919,0.10972
468,13,-30.536,-120.,112.93,3919,0.10982
468,30,-29.43,-120.,114.03,3919,0.10972
468,11,-30.578,-120.,114.99,3919,0.10959
469,13,-30.536,-120.,112.93,3919,0.10982
469,11,-30.578,-120.,114.99,3919,0.10959
469,4,-32.421,-120.,113.97,3919,0.10969
470,13,-30.536,-120.,112.93,3919,0.10982
470,4,-32.421,-120.,113.97,3919,0.10969
470,5,-32.159,-120.,112.62,3919,0.10983
471,13,-30.536,-120.,112.93,3919,0.10982
471,5,-32.159,-120.,112.62,3919,0.10983
471,22,-29.748,-120.,110.74,3919,0.11
472,13,-30.536,-120.,112.93,3919,0.10982
472,22,-29.748,-120.,110.74,3919,0.11
472,33,-28.882,-120.,111.23,3919,0.10998
473,4,-32.421,-120.,113.97,3919,0.10969
473,11,-30.578,-120.,114.99,3919,0.10959
473,1,-32.805,-120.,116.88,3919,0.10929
474,5,-32.159,-120.,112.62,3919,0.10983
474,7,-31.417,-120.,109.78,3919,0.11002
474,22,-29.748,-120.,110.74,3919,0.11
475,381,17.43,-120.,91.87,3920,0.10692
475,392,18.881,-120.,89.348,3920,0.10707
475,364,14.983,-120.,87.508,3920,0.10695
476,81,-26.046,-120.,131.25,3928,0.10588
476,94,-25.087,-120.,131.,3928,0.10595
476,72,-26.322,-120.,130.55,3928,0.10608
477,49,-27.864,-120.,131.72,3928,0.10575
477,41,-28.225,-120.,133.31,3928,0.10531
477,10,-30.643,-120.,132.48,3928,0.10555
478,49,-27.864,-120.,131.72,3928,0.10575
478,10,-30.643,-120.,132.48,3928,0.10555
478,35,-28.656,-120.,129.72,3928,0.10632
479,49,-27.864,-120.,131.72,3928,0.10575
479,35,-28.656,-120.,129.72,3928,0.10632
479,72,-26.322,-120.,130.55,3928,0.10608
480,49,-27.864,-120.,131.72,3928,0.10575
480,72,-26.322,-120.,130.55,3928,0.10608
480,81,-26.046,-120.,131.25,3928,0.10588
481,49,-27.864,-120.,131.72,3928,0.10575
481,81,-26.046,-120.,131.25,3928,0.10588
481,58,-27.289,-120.,133.05,3928,0.10537
482,49,-27.864,-120.,131.72,3928,0.10575
482,58,-27.289,-120.,133.05,3928,0.10537
482,41,-28.225,-120.,133.31,3928,0.10531
483,64,-26.981,-120.,133.72,3928,0.10518
483,58,-27.289,-120.,133.05,3928,0.10537
483,41,-28.225,-120.,133.31,3928,0.10531
484,87,-25.462,-120.,132.56,3928,0.1055
484,101,-24.589,-120.,134.53,3928,0.10494
484,115,-22.777,-120.,131.8,3928,0.1057
485,87,-25.462,-120.,132.56,3928,0.1055
485,115,-22.777,-120.,131.8,3928,0.1057
485,94,-25.087,-120.,131.,3928,0.10595
486,87,-25.462,-120.,132.56,3928,0.1055
486,94,-25.087,-120.,131.,3928,0.10595
486,81,-26.046,-120.,131.25,3928,0.10588
487,87,-25.462,-120.,132.56,3928,0.1055
487,81,-26.046,-120.,131.25,3928,0.10588
487,58,-27.289,-120.,133.05,3928,0.10537
488,87,-25.462,-120.,132.56,3928,0.1055
488,58,-27.289,-120.,133.05,3928,0.10537
488,64,-26.981,-120.,133.72,3928,0.10518
489,87,-25.462,-120.,132.56,3928,0.1055
489,64,-26.981,-120.,133.72,3928,0.10518
489,101,-24.589,-120.,134.53,3928,0.10494
490,184,-14.334,-120.,145.42,3940,0.10241
490,186,-13.704,-120.,145.83,3940,0.10236
490,191,-13.215,-120.,145.,3940,0.10243
491,173,-16.43,-120.,146.22,3940,0.10234
491,152,-19.63,-120.,147.46,3940,0.10216
491,181,-14.63,-120.,147.4,3940,0.10223
492,173,-16.43,-120.,146.22,3940,0.10234
492,181,-14.63,-120.,147.4,3940,0.10223
492,186,-13.704,-120.,145.83,3940,0.10236
493,173,-16.43,-120.,146.22,3940,0.10234
493,186,-13.704,-120.,145.83,3940,0.10236
493,184,-14.334,-120.,145.42,3940,0.10241
494,173,-16.43,-120.,146.22,3940,0.10234
494,184,-14.334,-120.,145.42,3940,0.10241
494,168,-17.598,-120.,145.4,3940,0.10245
495,173,-16.43,-120.,146.22,3940,0.10234
495,168,-17.598,-120.,145.4,3940,0.10245
495,160,-18.684,-120.,145.81,3940,0.10239
496,173,-16.43,-120.,146.22,3940,0.10234
496,160,-18.684,-120.,145.81,3940,0.10239
496,152,-19.63,-120.,147.46,3940,0.10216
497,179,-15.481,-120.,144.59,3940,0.10254
497,169,-17.251,-120.,143.32,3940,0.10276
497,197,-12.295,-120.,143.44,3940,0.10258
498,179,-15.481,-120.,144.59,3940,0.10254
498,197,-12.295,-120.,143.44,3940,0.10258
498,191,-13.215,-120.,145.,3940,0.10243
499,179,-15.481,-120.,144.59,3940,0.10254
499,191,-13.215,-120.,145.,3940,0.10243
499,184,-14.334,-120.,145.42,3940,0.10241
500,179,-15.481,-120.,144.59,3940,0.10254
500,184,-14.334,-120.,145.42,3940,0.10241
500,168,-17.598,-120.,145.4,3940,0.10245
501,179,-15.481,-120.,144.59,3940,0.10254
501,168,-17.598,-120.,145.4,3940,0.10245
501,164,-18.192,-120.,144.96,3940,0.10251
502,179,-15.481,-120.,144.59,3940,0.10254
502,164,-18.192,-120.,144.96,3940,0.10251
502,169,-17.251,-120.,143.32,3940,0.10276
503,168,-17.598,-120.,145.4,3940,0.10245
503,164,-18.192,-120.,144.96,3940,0.10251
503,160,-18.684,-120.,145.81,3940,0.10239
504,20,-29.906,-120.,105.74,3951,0.11004
504,7,-31.417,-120.,109.78,3951,0.11002
504,55,-27.388,-120.,107.17,3951,0.11009
505,203,-11.708,-120.,147.15,3974,0.10222
505,191,-13.215,-120.,145.,3974,0.10243
505,211,-10.674,-120.,146.2,3974,0.10225
506,203,-11.708,-120.,147.15,3974,0.10222
506,211,-10.674,-120.,146.2,3974,0.10225
506,216,-9.7773,-120.,147.68,3974,0.10216
507,203,-11.708,-120.,147.15,3974,0.10222
507,216,-9.7773,-120.,147.68,3974,0.10216
507,209,-10.796,-120.,149.39,3974,0.10213
508,203,-11.708,-120.,147.15,3974,0.10222
508,209,-10.796,-120.,149.39,3974,0.10213
508,200,-12.084,-120.,148.78,3974,0.10215
509,203,-11.708,-120.,147.15,3974,0.10222
509,200,-12.084,-120.,148.78,3974,0.10215
509,186,-13.704,-120.,145.83,3974,0.10236
510,203,-11.708,-120.,147.15,3974,0.10222
510,186,-13.704,-120.,145.83,3974,0.10236
510,191,-13.215,-120.,145.,3974,0.10243
511,209,-10.796,-120.,149.39,3974,0.10213
511,216,-9.7773,-120.,147.68,3974,0.10216
511,226,-8.113,-120.,150.47,3974,0.10215
512,191,-13.215,-120.,145.,3974,0.10243
512,197,-12.295,-120.,143.44,3974,0.10258
512,211,-10.674,-120.,146.2,3974,0.10225
513,186,-13.704,-120.,145.83,3974,0.10236
513,200,-12.084,-120.,148.78,3974,0.10215
513,181,-14.63,-120.,147.4,3974,0.10223
514,288,1.8045,-120.,154.98,4014,0.10287
514,311,6.1077,-120.,154.74,4014,0.10295
514,296,3.2389,-120.,152.16,4014,0.10237
515,430,23.336,-120.,147.74,4019,0.1012
515,452,26.586,-120.,144.91,4019,0.10051
515,434,24.064,-120.,143.4,4019,0.10022
516,372,15.89,-120.,146.87,4026,0.10104
516,369,15.629,-120.,145.89,4026,0.1008
516,366,15.218,-120.,147.21,4026,0.10113
517,379,17.139,-120.,146.16,4026,0.10086
517,393,19.016,-120.,145.11,4026,0.10061
517,375,16.361,-120.,143.44,4026,0.10021
518,379,17.139,-120.,146.16,4026,0.10086
518,375,16.361,-120.,143.44,4026,0.10021
518,369,15.629,-120.,145.89,4026,0.1008
519,379,17.139,-120.,146.16,4026,0.10086
519,369,15.629,-120.,145.89,4026,0.1008
519,372,15.89,-120.,146.87,4026,0.10104
520,379,17.139,-120.,146.16,4026,0.10086
520,372,15.89,-120.,146.87,4026,0.10104
520,383,17.646,-120.,148.02,4026,0.10132
521,379,17.139,-120.,146.16,4026,0.10086
521,383,17.646,-120.,148.02,4026,0.10132
521,386,18.289,-120.,147.65,4026,0.10123
522,379,17.139,-120.,146.16,4026,0.10086
522,386,18.289,-120.,147.65,4026,0.10123
522,393,19.016,-120.,145.11,4026,0.10061
523,376,16.383,-120.,148.72,4026,0.10151
523,380,17.167,-120.,151.53,4026,0.10223
523,362,14.46,-120.,149.69,4026,0.10177
524,376,16.383,-120.,148.72,4026,0.10151
524,362,14.46,-120.,149.69,4026,0.10177
524,366,15.218,-120.,147.21,4026,0.10113
525,376,16.383,-120.,148.72,4026,0.10151
525,366,15.218,-120.,147.21,4026,0.10113
525,372,15.89,-120.,146.87,4026,0.10104
526,376,16.383,-120.,148.72,4026,0.10151
526,372,15.89,-120.,146.87,4026,0.10104
526,383,17.646,-120.,148.02,4026,0.10132
527,376,16.383,-120.,148.72,4026,0.10151
527,383,17.646,-120.,148.02,4026,0.10132
527,384,17.918,-120.,148.97,4026,0.10156
528,376,16.383,-120.,148.72,4026,0.10151
528,384,17.918,-120.,148.97,4026,0.10156
528,380,17.167,-120.,151.53,4026,0.10223
529,383,17.646,-120.,148.02,4026,0.10132
529,384,17.918,-120.,148.97,4026,0.10156
529,386,18.289,-120.,147.65,4026,0.10123
530,358,13.591,-120.,146.55,4027,0.10096
530,359,13.941,-120.,144.75,4027,0.10051
530,370,15.629,-120.,145.89,4027,0.1008
531,358,13.591,-120.,146.55,4027,0.10096
531,370,15.629,-120.,145.89,4027,0.1008
531,367,15.218,-120.,147.21,4027,0.10113
532,358,13.591,-120.,146.55,4027,0.10096
532,367,15.218,-120.,147.21,4027,0.10113
532,355,12.635,-120.,148.36,4027,0.10143
533,358,13.591,-120.,146.55,4027,0.10096
533,355,12.635,-120.,148.36,4027,0.10143
533,347,11.663,-120.,147.66,4027,0.10126
534,358,13.591,-120.,146.55,4027,0.10096
534,347,11.663,-120.,147.66,4027,0.10126
534,352,12.46,-120.,145.41,4027,0.10068
535,358,13.591,-120.,146.55,4027,0.10096
535,352,12.46,-120.,145.41,4027,0.10068
535,359,13.941,-120.,144.75,4027,0.10051
536,355,12.635,-120.,148.36,4027,0.10143
536,367,15.218,-120.,147.21,4027,0.10113
536,362,14.46,-120.,149.69,4027,0.10177
537,359,13.941,-120.,144.75,4027,0.10051
537,375,16.361,-120.,143.44,4027,0.10021
537,370,15.629,-120.,145.89,4027,0.1008
538,352,12.46,-120.,145.41,4027,0.10068
538,347,11.663,-120.,147.66,4027,0.10126
538,332,9.8655,-120.,146.33,4027,0.10094
539,172,-16.628,-120.,96.27,4099,0.10884
539,174,-16.334,-120.,97.294,4099,0.10905
539,176,-16.032,-120.,95.811,4099,0.10874
540,167,-17.726,-120.,97.196,4099,0.10903
540,153,-19.369,-120.,98.573,4099,0.10929
540,171,-16.855,-120.,100.05,4099,0.10956
541,167,-17.726,-120.,97.196,4099,0.10903
541,171,-16.855,-120.,100.05,4099,0.10956
541,174,-16.334,-120.,97.294,4099,0.10905
542,167,-17.726,-120.,97.196,4099,0.10903
542,174,-16.334,-120.,97.294,4099,0.10905
542,172,-16.628,-120.,96.27,4099,0.10884
543,167,-17.726,-120.,97.196,4099,0.10903
543,172,-16.628,-120.,96.27,4099,0.10884
543,162,-18.302,-120.,95.252,4099,0.10862
544,167,-17.726,-120.,97.196,4099,0.10903
544,162,-18.302,-120.,95.252,4099,0.10862
544,155,-18.865,-120.,95.735,4099,0.10873
545,167,-17.726,-120.,97.196,4099,0.10903
545,155,-18.865,-120.,95.735,4099,0.10873
545,153,-19.369,-120.,98.573,4099,0.10929
546,170,-17.191,-120.,94.333,4099,0.1084
546,165,-18.085,-120.,91.387,4099,0.10769
546,178,-15.485,-120.,93.018,4099,0.10807
547,170,-17.191,-120.,94.333,4099,0.1084
547,178,-15.485,-120.,93.018,4099,0.10807
547,176,-16.032,-120.,95.811,4099,0.10874
548,170,-17.191,-120.,94.333,4099,0.1084
548,176,-16.032,-120.,95.811,4099,0.10874
548,172,-16.628,-120.,96.27,4099,0.10884
549,170,-17.191,-120.,94.333,4099,0.1084
549,172,-16.628,-120.,96.27,4099,0.10884
549,162,-18.302,-120.,95.252,4099,0.10862
550,170,-17.191,-120.,94.333,4099,0.1084
550,162,-18.302,-120.,95.252,4099,0.10862
550,161,-18.611,-120.,94.262,4099,0.1084
551,170,-17.191,-120.,94.333,4099,0.1084
551,161,-18.611,-120.,94.262,4099,0.1084
551,165,-18.085,-120.,91.387,4099,0.10769
552,162,-18.302,-120.,95.252,4099,0.10862
552,161,-18.611,-120.,94.262,4099,0.1084
552,155,-18.865,-120.,95.735,4099,0.10873
553,183,-14.413,-120.,89.13,4101,0.10706
553,165,-18.085,-120.,91.387,4101,0.10769
553,178,-15.485,-120.,93.018,4101,0.10807
554,272,-0.59171,-120.,88.013,4113,0.10676
554,290,2.2612,-120.,87.855,4113,0.10674
554,285,1.3031,-120.,89.681,4113,0.10708
555,282,0.78947,-120.,85.044,4113,0.1062
555,298,3.7317,-120.,85.064,4113,0.1063
555,292,2.7559,-120.,86.903,4113,0.10658
556,280,0.51125,-120.,86.679,4113,0.10651
556,282,0.78947,-120.,85.044,4113,0.1062
556,292,2.7559,-120.,86.903,4113,0.10658
557,280,0.51125,-120.,86.679,4113,0.10651
557,292,2.7559,-120.,86.903,4113,0.10658
